datetime,temperature_c,humidity_percent,windspeed_kmh
2024-07-01 07:00:00,19.8,60.97,5.04
2024-07-01 08:00:00,21.76,57.44,8.2
2024-07-01 09:00:00,19.94,61.08,12.4
2024-07-01 10:00:00,20.14,62.18,9.77
2024-07-01 11:00:00,13.25,75.75,7.13
2024-07-01 12:00:00,14.22,60.47,12.39
2024-07-01 13:00:00,15.98,67.46,13.18
2024-07-01 14:00:00,11.7,68.38,10.69
2024-07-01 15:00:00,11.07,77.47,6.48
2024-07-01 16:00:00,9.79,80.81,10.78
2024-07-01 17:00:00,4.8,83.23,13.74
2024-07-01 18:00:00,9.06,66.77,10.18
2024-07-01 19:00:00,6.14,86.85,12.99
2024-07-01 20:00:00,8.94,77.86,3.94
2024-07-01 21:00:00,17.35,60.3,6.94
2024-07-01 22:00:00,11.54,72.12,11.14
2024-07-01 23:00:00,12.63,64.25,14.12
2024-07-02 00:00:00,11.93,75.92,2.92
2024-07-02 01:00:00,12.83,73.77,8.31
2024-07-02 02:00:00,16.43,66.98,8.03
2024-07-02 03:00:00,19.78,76.56,9.58
2024-07-02 04:00:00,18.71,61.04,10.32
2024-07-02 05:00:00,17.19,73.69,3.52
2024-07-02 06:00:00,21.87,58.62,12.77
2024-07-02 07:00:00,19.75,63.6,6.16
2024-07-02 08:00:00,17.15,67.43,10.81
2024-07-02 09:00:00,15.87,64.87,12.19
2024-07-02 10:00:00,18.78,64.62,12.23
2024-07-02 11:00:00,14.8,76.02,9.0
2024-07-02 12:00:00,12.33,68.92,9.15
2024-07-02 13:00:00,12.57,70.37,5.26
2024-07-02 14:00:00,11.38,72.03,16.89
2024-07-02 15:00:00,10.61,74.24,6.61
2024-07-02 16:00:00,13.5,75.79,10.11
2024-07-02 17:00:00,10.86,77.42,7.36
2024-07-02 18:00:00,9.27,78.53,4.92
2024-07-02 19:00:00,8.46,73.82,10.08
2024-07-02 20:00:00,8.63,74.79,8.05
2024-07-02 21:00:00,12.62,61.66,9.46
2024-07-02 22:00:00,15.87,65.87,10.79
2024-07-02 23:00:00,15.77,67.0,7.27
2024-07-03 00:00:00,15.07,73.76,11.57
2024-07-03 01:00:00,11.56,66.4,7.37
2024-07-03 02:00:00,19.72,75.24,12.98
2024-07-03 03:00:00,22.41,61.75,13.02
2024-07-03 04:00:00,16.81,63.33,3.74
2024-07-03 05:00:00,20.39,67.57,11.54
2024-07-03 06:00:00,22.35,63.12,7.8
2024-07-03 07:00:00,18.97,58.87,19.87
2024-07-03 08:00:00,20.24,71.6,12.55
2024-07-03 09:00:00,13.19,61.55,9.38
2024-07-03 10:00:00,16.82,67.0,8.76
2024-07-03 11:00:00,16.61,65.51,7.35
2024-07-03 12:00:00,15.91,61.7,8.0
2024-07-03 13:00:00,16.09,71.25,8.34
2024-07-03 14:00:00,8.65,77.01,8.44
2024-07-03 15:00:00,11.83,79.04,11.59
2024-07-03 16:00:00,5.46,86.59,8.83
2024-07-03 17:00:00,5.53,80.39,17.26
2024-07-03 18:00:00,8.36,81.03,16.57
2024-07-03 19:00:00,9.5,73.91,10.21
2024-07-03 20:00:00,9.55,75.05,15.59
2024-07-03 21:00:00,8.55,72.15,13.24
2024-07-03 22:00:00,12.11,69.65,12.89
2024-07-03 23:00:00,15.56,74.86,17.26
2024-07-04 00:00:00,16.3,67.3,12.66
2024-07-04 01:00:00,15.37,74.8,5.95
2024-07-04 02:00:00,17.95,65.79,7.46
2024-07-04 03:00:00,19.66,64.58,11.52
2024-07-04 04:00:00,15.85,64.31,9.16
2024-07-04 05:00:00,16.72,73.94,12.76
2024-07-04 06:00:00,17.93,67.84,11.18
2024-07-04 07:00:00,19.38,62.8,10.3
2024-07-04 08:00:00,20.17,76.51,8.6
2024-07-04 09:00:00,20.23,70.68,11.94
2024-07-04 10:00:00,16.04,75.01,8.9
2024-07-04 11:00:00,14.77,71.51,12.3
2024-07-04 12:00:00,15.73,79.42,14.31
2024-07-04 13:00:00,16.98,77.61,10.06
2024-07-04 14:00:00,13.47,66.54,9.94
2024-07-04 15:00:00,11.63,71.96,12.5
2024-07-04 16:00:00,12.23,81.67,11.26
2024-07-04 17:00:00,7.47,82.79,13.81
2024-07-04 18:00:00,10.9,79.61,13.95
2024-07-04 19:00:00,6.96,74.65,9.17
2024-07-04 20:00:00,10.5,76.65,6.15
2024-07-04 21:00:00,10.79,81.54,13.1
2024-07-04 22:00:00,12.51,71.94,7.15
2024-07-04 23:00:00,10.9,70.31,16.9
2024-07-05 00:00:00,16.43,61.3,16.36
2024-07-05 01:00:00,13.73,70.36,9.79
2024-07-05 02:00:00,15.35,68.73,11.13
2024-07-05 03:00:00,21.09,63.65,7.41
2024-07-05 04:00:00,17.91,65.71,10.83
2024-07-05 05:00:00,19.0,72.99,8.55
2024-07-05 06:00:00,15.95,66.42,14.11
2024-07-05 07:00:00,15.81,73.0,8.65
2024-07-05 08:00:00,19.05,62.59,8.25
2024-07-05 09:00:00,18.2,67.45,13.66
2024-07-05 10:00:00,17.36,70.07,15.63
2024-07-05 11:00:00,11.78,69.09,13.59
2024-07-05 12:00:00,15.12,74.67,10.41
2024-07-05 13:00:00,11.01,79.19,14.5
2024-07-05 14:00:00,10.29,73.71,8.47
2024-07-05 15:00:00,13.0,69.96,7.6
2024-07-05 16:00:00,8.03,68.76,15.82
2024-07-05 17:00:00,11.57,70.78,11.52
2024-07-05 18:00:00,12.39,67.28,10.34
2024-07-05 19:00:00,9.9,80.01,12.79
2024-07-05 20:00:00,10.49,65.88,6.91
2024-07-05 21:00:00,9.6,69.55,15.18
2024-07-05 22:00:00,13.98,67.22,11.57
2024-07-05 23:00:00,10.41,64.7,12.1
2024-07-06 00:00:00,12.95,70.69,11.91
2024-07-06 01:00:00,14.94,65.46,12.04
2024-07-06 02:00:00,16.77,65.63,13.71
2024-07-06 03:00:00,16.53,63.35,9.4
2024-07-06 04:00:00,17.79,66.43,9.62
2024-07-06 05:00:00,19.84,63.64,10.02
2024-07-06 06:00:00,19.73,67.28,18.55
2024-07-06 07:00:00,20.05,65.05,10.8
2024-07-06 08:00:00,17.51,68.56,11.2
2024-07-06 09:00:00,16.14,72.44,15.82
2024-07-06 10:00:00,16.79,60.82,11.31
2024-07-06 11:00:00,14.0,67.09,12.14
2024-07-06 12:00:00,11.66,78.18,12.59
2024-07-06 13:00:00,13.11,69.95,11.43
2024-07-06 14:00:00,9.83,82.82,10.76
2024-07-06 15:00:00,3.88,76.67,17.02
2024-07-06 16:00:00,5.37,84.36,11.36
2024-07-06 17:00:00,7.87,81.12,9.4
2024-07-06 18:00:00,11.6,74.63,9.1
2024-07-06 19:00:00,8.61,75.85,18.43
2024-07-06 20:00:00,11.5,70.83,9.82
2024-07-06 21:00:00,10.06,74.11,10.57
2024-07-06 22:00:00,12.74,59.89,15.26
2024-07-06 23:00:00,11.64,73.78,11.33
2024-07-07 00:00:00,13.12,67.84,10.56
2024-07-07 01:00:00,17.34,65.15,14.92
2024-07-07 02:00:00,14.17,73.59,13.39
2024-07-07 03:00:00,16.6,65.19,10.52
2024-07-07 04:00:00,17.02,57.74,9.41
2024-07-07 05:00:00,20.26,61.75,5.49
2024-07-07 06:00:00,17.9,57.49,16.16
2024-07-07 07:00:00,18.75,63.25,13.96
2024-07-07 08:00:00,15.51,70.26,13.8
2024-07-07 09:00:00,20.42,66.31,10.25
2024-07-07 10:00:00,13.3,66.43,14.4
2024-07-07 11:00:00,13.03,73.64,15.59
2024-07-07 12:00:00,10.51,67.6,15.94
2024-07-07 13:00:00,11.1,75.88,12.14
2024-07-07 14:00:00,9.94,70.23,8.7
2024-07-07 15:00:00,11.98,70.37,8.74
2024-07-07 16:00:00,7.9,80.08,5.58
2024-07-07 17:00:00,11.68,66.82,10.9
2024-07-07 18:00:00,11.53,75.61,15.98
2024-07-07 19:00:00,9.82,80.42,12.63
2024-07-07 20:00:00,10.8,76.25,8.56
2024-07-07 21:00:00,11.59,76.77,13.09
2024-07-07 22:00:00,13.04,70.0,10.45
2024-07-07 23:00:00,11.6,76.93,13.74
2024-07-08 00:00:00,13.06,64.93,10.94
2024-07-08 01:00:00,15.18,68.43,13.27
2024-07-08 02:00:00,14.5,81.21,10.94
2024-07-08 03:00:00,17.24,70.27,8.54
2024-07-08 04:00:00,21.29,68.54,12.76
2024-07-08 05:00:00,19.69,65.68,10.14
2024-07-08 06:00:00,18.24,72.44,11.35
2024-07-08 07:00:00,20.62,66.45,21.77
2024-07-08 08:00:00,17.9,71.32,13.04
2024-07-08 09:00:00,18.93,75.16,9.87
2024-07-08 10:00:00,16.85,73.02,12.93
2024-07-08 11:00:00,16.94,69.77,8.92
2024-07-08 12:00:00,10.37,68.43,12.19
2024-07-08 13:00:00,14.19,66.61,8.97
2024-07-08 14:00:00,12.54,69.18,12.36
2024-07-08 15:00:00,12.54,73.31,9.65
2024-07-08 16:00:00,10.92,75.67,10.21
2024-07-08 17:00:00,4.61,87.38,13.0
2024-07-08 18:00:00,7.23,83.49,5.99
2024-07-08 19:00:00,10.27,74.85,10.93
2024-07-08 20:00:00,7.49,73.67,9.8
2024-07-08 21:00:00,11.46,76.13,8.35
2024-07-08 22:00:00,7.23,84.34,16.45
2024-07-08 23:00:00,13.71,67.28,13.32
2024-07-09 00:00:00,12.2,75.94,11.62
2024-07-09 01:00:00,11.68,75.21,8.5
2024-07-09 02:00:00,17.06,71.95,6.68
2024-07-09 03:00:00,15.01,74.42,7.47
2024-07-09 04:00:00,21.42,57.59,5.17
2024-07-09 05:00:00,19.82,58.85,12.47
2024-07-09 06:00:00,17.82,68.0,10.31
2024-07-09 07:00:00,19.03,61.79,10.84
2024-07-09 08:00:00,18.85,75.22,12.42
2024-07-09 09:00:00,16.22,72.74,19.2
2024-07-09 10:00:00,17.24,69.41,9.14
2024-07-09 11:00:00,14.58,76.5,11.5
2024-07-09 12:00:00,16.07,63.36,16.27
2024-07-09 13:00:00,8.75,76.16,11.45
2024-07-09 14:00:00,10.25,62.25,14.32
2024-07-09 15:00:00,7.43,87.87,14.8
2024-07-09 16:00:00,13.71,70.68,14.91
2024-07-09 17:00:00,10.29,76.14,8.52
2024-07-09 18:00:00,8.5,76.75,13.4
2024-07-09 19:00:00,10.01,81.47,14.11
2024-07-09 20:00:00,7.24,80.56,15.01
2024-07-09 21:00:00,10.71,68.87,13.07
2024-07-09 22:00:00,15.48,67.35,12.7
2024-07-09 23:00:00,11.63,67.99,8.59
2024-07-10 00:00:00,13.0,74.02,12.86
2024-07-10 01:00:00,11.78,58.98,13.61
2024-07-10 02:00:00,14.07,70.41,4.66
2024-07-10 03:00:00,19.21,66.82,5.83
2024-07-10 04:00:00,18.29,72.97,15.05
2024-07-10 05:00:00,19.0,70.64,16.32
2024-07-10 06:00:00,16.82,61.31,10.01
2024-07-10 07:00:00,18.97,62.67,17.48
2024-07-10 08:00:00,16.3,77.12,7.44
2024-07-10 09:00:00,15.79,63.78,20.12
2024-07-10 10:00:00,16.14,66.11,12.34
2024-07-10 11:00:00,12.5,75.78,13.15
2024-07-10 12:00:00,14.8,67.74,13.17
2024-07-10 13:00:00,13.65,78.47,11.96
2024-07-10 14:00:00,10.71,73.71,11.18
2024-07-10 15:00:00,8.48,79.36,15.07
2024-07-10 16:00:00,6.44,80.01,10.63
2024-07-10 17:00:00,9.5,83.49,17.75
2024-07-10 18:00:00,8.62,83.45,11.18
2024-07-10 19:00:00,8.88,71.69,6.7
2024-07-10 20:00:00,9.56,73.81,6.23
2024-07-10 21:00:00,12.46,78.51,11.56
2024-07-10 22:00:00,12.19,79.77,10.38
2024-07-10 23:00:00,13.2,67.55,17.91
2024-07-11 00:00:00,14.61,69.08,12.63
2024-07-11 01:00:00,14.02,71.89,10.9
2024-07-11 02:00:00,12.1,76.48,11.98
2024-07-11 03:00:00,15.42,78.02,14.21
2024-07-11 04:00:00,16.44,65.41,9.95
2024-07-11 05:00:00,16.46,66.33,14.84
2024-07-11 06:00:00,19.08,63.45,16.56
2024-07-11 07:00:00,17.19,74.5,12.4
2024-07-11 08:00:00,17.97,73.14,14.72
2024-07-11 09:00:00,15.27,69.85,11.04
2024-07-11 10:00:00,18.86,66.33,16.54
2024-07-11 11:00:00,11.24,76.96,9.17
2024-07-11 12:00:00,13.78,79.4,15.56
2024-07-11 13:00:00,12.63,68.56,14.62
2024-07-11 14:00:00,12.65,70.95,14.0
2024-07-11 15:00:00,6.31,74.24,13.49
2024-07-11 16:00:00,11.96,72.33,15.23
2024-07-11 17:00:00,5.72,77.43,8.14
2024-07-11 18:00:00,9.66,70.24,12.1
2024-07-11 19:00:00,4.99,85.51,10.09
2024-07-11 20:00:00,9.88,74.51,10.62
2024-07-11 21:00:00,5.08,83.95,12.79
2024-07-11 22:00:00,11.44,67.57,8.98
2024-07-11 23:00:00,13.1,77.45,18.56
2024-07-12 00:00:00,9.63,81.88,9.97
2024-07-12 01:00:00,13.75,71.66,12.23
2024-07-12 02:00:00,13.74,65.13,7.37
2024-07-12 03:00:00,18.0,59.94,13.64
2024-07-12 04:00:00,17.09,63.88,5.72
2024-07-12 05:00:00,16.85,69.7,15.79
2024-07-12 06:00:00,17.07,63.32,11.17
2024-07-12 07:00:00,16.22,68.0,10.88
2024-07-12 08:00:00,16.94,77.77,12.33
2024-07-12 09:00:00,17.7,73.0,14.59
2024-07-12 10:00:00,17.65,68.83,10.32
2024-07-12 11:00:00,19.17,65.03,9.7
2024-07-12 12:00:00,16.06,64.69,11.01
2024-07-12 13:00:00,10.77,84.66,8.51
2024-07-12 14:00:00,8.76,79.01,8.28
2024-07-12 15:00:00,9.67,78.35,12.51
2024-07-12 16:00:00,6.47,76.58,16.14
2024-07-12 17:00:00,12.87,66.1,9.06
2024-07-12 18:00:00,6.75,83.4,9.7
2024-07-12 19:00:00,8.08,81.27,13.52
2024-07-12 20:00:00,6.74,82.72,15.28
2024-07-12 21:00:00,10.01,74.16,11.24
2024-07-12 22:00:00,7.83,66.56,16.72
2024-07-12 23:00:00,12.96,72.56,10.19
2024-07-13 00:00:00,11.43,72.09,14.72
2024-07-13 01:00:00,14.17,75.5,15.77
2024-07-13 02:00:00,18.33,65.54,8.96
2024-07-13 03:00:00,16.43,73.82,8.62
2024-07-13 04:00:00,19.31,70.45,13.55
2024-07-13 05:00:00,17.64,62.87,15.7
2024-07-13 06:00:00,16.96,68.65,14.5
2024-07-13 07:00:00,17.38,65.08,18.37
2024-07-13 08:00:00,16.24,70.5,15.19
2024-07-13 09:00:00,19.97,60.26,15.51
2024-07-13 10:00:00,15.14,76.21,16.35
2024-07-13 11:00:00,13.93,76.7,19.28
2024-07-13 12:00:00,15.83,75.59,12.16
2024-07-13 13:00:00,11.11,79.77,12.6
2024-07-13 14:00:00,8.07,85.51,13.94
2024-07-13 15:00:00,11.23,85.93,10.04
2024-07-13 16:00:00,7.13,85.74,9.38
2024-07-13 17:00:00,9.48,72.55,10.34
2024-07-13 18:00:00,9.13,81.58,9.09
2024-07-13 19:00:00,10.38,76.87,14.95
2024-07-13 20:00:00,10.22,69.65,17.6
2024-07-13 21:00:00,10.22,67.28,11.26
2024-07-13 22:00:00,10.65,88.71,10.53
2024-07-13 23:00:00,15.34,70.23,17.91
2024-07-14 00:00:00,11.41,68.9,14.93
2024-07-14 01:00:00,15.1,67.0,12.79
2024-07-14 02:00:00,13.37,65.73,16.06
2024-07-14 03:00:00,18.36,69.85,13.85
2024-07-14 04:00:00,17.3,62.51,13.25
2024-07-14 05:00:00,16.82,77.13,10.14
2024-07-14 06:00:00,18.24,71.73,9.92
2024-07-14 07:00:00,18.1,67.62,12.21
2024-07-14 08:00:00,18.4,63.88,9.68
2024-07-14 09:00:00,17.07,60.82,13.71
2024-07-14 10:00:00,15.02,70.4,10.28
2024-07-14 11:00:00,13.2,61.22,16.08
2024-07-14 12:00:00,11.41,74.51,8.26
2024-07-14 13:00:00,14.69,75.67,14.61
2024-07-14 14:00:00,9.59,68.58,10.55
2024-07-14 15:00:00,9.05,78.14,12.28
2024-07-14 16:00:00,7.77,78.69,14.17
2024-07-14 17:00:00,8.68,85.68,11.34
2024-07-14 18:00:00,9.62,78.2,8.22
2024-07-14 19:00:00,5.96,85.22,12.11
2024-07-14 20:00:00,11.14,78.49,17.3
2024-07-14 21:00:00,9.55,74.6,14.48
2024-07-14 22:00:00,7.05,77.05,20.83
2024-07-14 23:00:00,7.45,72.67,8.91
2024-07-15 00:00:00,12.61,73.73,10.64
2024-07-15 01:00:00,16.09,72.23,15.79
2024-07-15 02:00:00,12.76,69.12,12.6
2024-07-15 03:00:00,14.87,69.3,11.3
2024-07-15 04:00:00,17.21,58.63,6.91
2024-07-15 05:00:00,17.26,64.57,11.98
2024-07-15 06:00:00,15.97,67.66,12.29
2024-07-15 07:00:00,20.25,60.24,11.94
2024-07-15 08:00:00,15.79,68.81,12.66
2024-07-15 09:00:00,18.08,63.08,9.6
2024-07-15 10:00:00,15.88,66.53,10.64
2024-07-15 11:00:00,13.98,77.52,10.14
2024-07-15 12:00:00,13.06,65.82,15.72
2024-07-15 13:00:00,13.01,74.92,13.69
2024-07-15 14:00:00,7.83,83.0,10.3
2024-07-15 15:00:00,6.94,78.32,13.26
2024-07-15 16:00:00,7.06,81.75,13.49
2024-07-15 17:00:00,4.69,80.95,8.67
2024-07-15 18:00:00,5.85,84.76,8.48
2024-07-15 19:00:00,10.55,70.17,10.29
2024-07-15 20:00:00,8.33,74.92,13.25
2024-07-15 21:00:00,8.32,72.13,9.39
2024-07-15 22:00:00,8.99,87.76,13.72
2024-07-15 23:00:00,9.74,74.85,15.13
2024-07-16 00:00:00,13.52,72.64,13.33
2024-07-16 01:00:00,17.15,61.01,13.74
2024-07-16 02:00:00,15.16,69.44,10.86
2024-07-16 03:00:00,18.79,62.36,9.35
2024-07-16 04:00:00,17.96,59.11,18.85
2024-07-16 05:00:00,18.37,75.12,14.21
2024-07-16 06:00:00,20.42,72.31,12.32
2024-07-16 07:00:00,17.86,76.35,16.32
2024-07-16 08:00:00,17.8,70.47,11.06
2024-07-16 09:00:00,16.25,65.99,17.28
2024-07-16 10:00:00,15.15,79.57,16.64
2024-07-16 11:00:00,13.34,77.05,11.08
2024-07-16 12:00:00,11.7,63.55,9.89
2024-07-16 13:00:00,11.91,85.58,13.75
2024-07-16 14:00:00,11.13,72.3,9.68
2024-07-16 15:00:00,8.36,72.52,15.19
2024-07-16 16:00:00,7.92,72.9,15.35
2024-07-16 17:00:00,5.99,83.61,13.55
2024-07-16 18:00:00,7.4,74.17,17.95
2024-07-16 19:00:00,9.08,67.7,14.12
2024-07-16 20:00:00,7.66,78.4,17.43
2024-07-16 21:00:00,10.5,71.64,13.79
2024-07-16 22:00:00,7.03,73.17,16.93
2024-07-16 23:00:00,12.38,69.3,12.38
2024-07-17 00:00:00,15.9,67.59,13.31
2024-07-17 01:00:00,18.43,61.47,10.19
2024-07-17 02:00:00,15.18,62.52,15.79
2024-07-17 03:00:00,12.65,80.36,10.11
2024-07-17 04:00:00,16.41,66.62,11.35
2024-07-17 05:00:00,18.15,69.41,11.17
2024-07-17 06:00:00,19.65,63.82,14.8
2024-07-17 07:00:00,16.07,60.72,14.64
2024-07-17 08:00:00,15.82,62.01,11.28
2024-07-17 09:00:00,17.01,64.99,17.31
2024-07-17 10:00:00,14.37,72.37,13.89
2024-07-17 11:00:00,16.9,74.81,20.15
2024-07-17 12:00:00,12.29,73.61,14.2
2024-07-17 13:00:00,9.22,71.7,10.47
2024-07-17 14:00:00,10.72,67.1,13.44
2024-07-17 15:00:00,3.84,81.9,6.5
2024-07-17 16:00:00,6.84,77.15,10.92
2024-07-17 17:00:00,7.84,73.26,10.96
2024-07-17 18:00:00,8.32,79.88,12.09
2024-07-17 19:00:00,9.74,87.43,14.8
2024-07-17 20:00:00,7.2,73.2,16.45
2024-07-17 21:00:00,8.08,76.03,18.15
2024-07-17 22:00:00,8.41,78.53,14.46
2024-07-17 23:00:00,12.84,71.97,16.53
2024-07-18 00:00:00,10.11,72.24,15.96
2024-07-18 01:00:00,13.69,72.63,11.85
2024-07-18 02:00:00,13.9,67.6,18.95
2024-07-18 03:00:00,15.95,64.05,8.94
2024-07-18 04:00:00,20.98,58.78,13.53
2024-07-18 05:00:00,12.92,70.18,14.85
2024-07-18 06:00:00,15.21,67.34,11.29
2024-07-18 07:00:00,17.52,64.52,14.19
2024-07-18 08:00:00,17.42,59.55,16.17
2024-07-18 09:00:00,13.42,73.77,10.15
2024-07-18 10:00:00,15.17,84.37,14.65
2024-07-18 11:00:00,11.91,74.52,12.32
2024-07-18 12:00:00,11.87,72.18,9.04
2024-07-18 13:00:00,10.34,82.21,8.98
2024-07-18 14:00:00,8.11,81.26,17.76
2024-07-18 15:00:00,8.48,72.04,20.6
2024-07-18 16:00:00,8.89,76.82,10.05
2024-07-18 17:00:00,6.22,78.42,15.57
2024-07-18 18:00:00,4.7,85.42,11.14
2024-07-18 19:00:00,7.77,76.7,9.79
2024-07-18 20:00:00,8.3,80.32,14.77
2024-07-18 21:00:00,9.54,69.55,14.22
2024-07-18 22:00:00,9.79,76.86,14.36
2024-07-18 23:00:00,10.15,77.61,12.64
2024-07-19 00:00:00,8.44,78.52,9.4
2024-07-19 01:00:00,13.01,70.46,14.58
2024-07-19 02:00:00,14.88,74.51,14.64
2024-07-19 03:00:00,15.65,80.96,14.48
2024-07-19 04:00:00,17.07,71.59,17.16
2024-07-19 05:00:00,18.23,61.38,15.85
2024-07-19 06:00:00,11.58,64.84,15.76
2024-07-19 07:00:00,16.09,65.51,15.83
2024-07-19 08:00:00,13.92,70.36,12.29
2024-07-19 09:00:00,17.81,68.5,9.68
2024-07-19 10:00:00,16.73,60.22,15.17
2024-07-19 11:00:00,11.12,78.89,9.82
2024-07-19 12:00:00,8.12,76.02,14.92
2024-07-19 13:00:00,8.82,75.04,15.58
2024-07-19 14:00:00,9.9,73.13,11.79
2024-07-19 15:00:00,6.37,88.74,14.19
2024-07-19 16:00:00,12.22,73.51,12.76
2024-07-19 17:00:00,9.29,79.95,12.77
2024-07-19 18:00:00,5.98,70.66,13.54
2024-07-19 19:00:00,5.49,82.4,13.19
2024-07-19 20:00:00,7.18,78.57,9.43
2024-07-19 21:00:00,6.66,82.22,12.36
2024-07-19 22:00:00,12.59,74.11,15.5
2024-07-19 23:00:00,8.02,73.51,16.82
2024-07-20 00:00:00,8.78,77.33,11.85
2024-07-20 01:00:00,13.21,69.17,11.82
2024-07-20 02:00:00,16.21,72.88,17.28
2024-07-20 03:00:00,13.84,65.62,18.45
2024-07-20 04:00:00,15.43,73.89,12.52
2024-07-20 05:00:00,17.05,59.3,15.52
2024-07-20 06:00:00,15.01,69.92,13.51
2024-07-20 07:00:00,18.11,61.64,11.43
2024-07-20 08:00:00,16.99,72.93,10.41
2024-07-20 09:00:00,15.22,68.38,18.66
2024-07-20 10:00:00,10.81,72.89,11.27
2024-07-20 11:00:00,12.61,74.74,14.57
2024-07-20 12:00:00,15.21,73.57,11.69
2024-07-20 13:00:00,9.83,79.66,15.76
2024-07-20 14:00:00,10.29,81.7,10.93
2024-07-20 15:00:00,6.63,82.97,16.73
2024-07-20 16:00:00,2.84,88.17,10.96
2024-07-20 17:00:00,6.1,84.23,15.24
2024-07-20 18:00:00,7.36,80.87,16.93
2024-07-20 19:00:00,8.52,74.51,14.1
2024-07-20 20:00:00,4.39,80.67,14.47
2024-07-20 21:00:00,10.41,76.27,18.78
2024-07-20 22:00:00,10.45,76.3,9.99
2024-07-20 23:00:00,9.42,77.9,17.74
2024-07-21 00:00:00,11.39,80.29,12.54
2024-07-21 01:00:00,13.3,72.93,14.63
2024-07-21 02:00:00,13.12,69.3,14.2
2024-07-21 03:00:00,13.75,71.57,10.91
2024-07-21 04:00:00,17.16,69.43,7.55
2024-07-21 05:00:00,16.37,60.83,10.82
2024-07-21 06:00:00,19.64,70.52,15.38
2024-07-21 07:00:00,16.61,63.96,15.55
2024-07-21 08:00:00,12.9,69.11,9.13
2024-07-21 09:00:00,14.01,66.62,16.69
2024-07-21 10:00:00,11.16,79.59,20.49
2024-07-21 11:00:00,11.0,82.29,10.64
2024-07-21 12:00:00,14.1,64.89,11.44
2024-07-21 13:00:00,8.26,74.77,15.2
2024-07-21 14:00:00,7.82,70.33,16.5
2024-07-21 15:00:00,13.23,70.25,15.96
2024-07-21 16:00:00,5.88,84.85,14.42
2024-07-21 17:00:00,7.47,72.35,10.27
2024-07-21 18:00:00,6.49,73.02,12.9
2024-07-21 19:00:00,5.0,78.44,13.44
2024-07-21 20:00:00,3.5,80.66,12.01
2024-07-21 21:00:00,7.97,74.48,19.94
2024-07-21 22:00:00,8.94,86.57,13.96
2024-07-21 23:00:00,9.57,72.64,13.93
2024-07-22 00:00:00,10.53,78.76,6.33
2024-07-22 01:00:00,9.85,77.87,11.71
2024-07-22 02:00:00,14.41,68.81,10.52
2024-07-22 03:00:00,15.93,66.97,9.94
2024-07-22 04:00:00,18.35,70.05,12.85
2024-07-22 05:00:00,14.93,76.93,15.71
2024-07-22 06:00:00,15.95,69.12,18.99
2024-07-22 07:00:00,13.56,71.48,18.21
2024-07-22 08:00:00,16.78,68.7,14.84
2024-07-22 09:00:00,12.42,68.59,13.29
2024-07-22 10:00:00,16.58,71.68,14.98
2024-07-22 11:00:00,11.06,68.05,13.4
2024-07-22 12:00:00,11.27,75.32,5.0
2024-07-22 13:00:00,8.92,73.69,12.87
2024-07-22 14:00:00,10.99,73.27,22.63
2024-07-22 15:00:00,9.96,70.61,16.71
2024-07-22 16:00:00,7.64,75.98,16.94
2024-07-22 17:00:00,6.38,80.59,10.65
2024-07-22 18:00:00,8.42,78.96,16.3
2024-07-22 19:00:00,8.26,75.38,11.25
2024-07-22 20:00:00,4.2,77.41,18.0
2024-07-22 21:00:00,7.89,77.42,5.22
2024-07-22 22:00:00,11.12,81.67,8.83
2024-07-22 23:00:00,7.57,77.38,13.3
2024-07-23 00:00:00,12.67,71.1,12.54
2024-07-23 01:00:00,14.12,80.16,14.0
2024-07-23 02:00:00,16.21,68.29,12.33
2024-07-23 03:00:00,17.36,63.84,16.07
2024-07-23 04:00:00,16.62,65.35,17.3
2024-07-23 05:00:00,14.52,70.32,10.17
2024-07-23 06:00:00,19.04,63.04,20.13
2024-07-23 07:00:00,14.22,68.08,19.71
2024-07-23 08:00:00,15.88,72.76,10.57
2024-07-23 09:00:00,16.05,65.24,17.19
2024-07-23 10:00:00,12.5,73.37,11.3
2024-07-23 11:00:00,12.48,70.22,13.77
2024-07-23 12:00:00,11.62,66.15,15.2
2024-07-23 13:00:00,8.8,79.76,11.52
2024-07-23 14:00:00,9.34,82.98,12.5
2024-07-23 15:00:00,8.72,73.12,15.06
2024-07-23 16:00:00,8.55,71.23,10.31
2024-07-23 17:00:00,4.2,73.31,14.42
2024-07-23 18:00:00,5.2,86.79,13.72
2024-07-23 19:00:00,6.98,80.7,13.18
2024-07-23 20:00:00,8.65,77.76,15.3
2024-07-23 21:00:00,8.41,73.91,14.57
2024-07-23 22:00:00,5.75,71.9,22.77
2024-07-23 23:00:00,12.84,69.12,8.46
2024-07-24 00:00:00,14.33,71.89,14.69
2024-07-24 01:00:00,9.17,79.48,19.15
2024-07-24 02:00:00,15.77,76.75,7.94
2024-07-24 03:00:00,15.01,67.18,16.85
2024-07-24 04:00:00,14.0,77.95,13.25
2024-07-24 05:00:00,17.08,79.08,19.28
2024-07-24 06:00:00,14.38,67.44,18.49
2024-07-24 07:00:00,13.21,68.97,14.94
2024-07-24 08:00:00,14.49,57.14,18.48
2024-07-24 09:00:00,15.2,71.18,17.36
2024-07-24 10:00:00,13.48,75.72,11.53
2024-07-24 11:00:00,12.74,63.44,15.78
2024-07-24 12:00:00,11.18,70.09,11.84
